tipo_credito,capital_prestado,plazo_meses,edad_cliente,tipo_laboral,salario_cliente,total_otros_prestamos,cuota_pactada,puntaje_datacredito,cant_creditosvigentes,huella_consulta,saldo_mora,saldo_total,saldo_principal,saldo_mora_codeudor,creditos_sectorFinanciero,creditos_sectorCooperativo,creditos_sectorReal,promedio_ingresos_datacredito,tendencia_ingresos,carga_cuota,prop_mora,total_creditos_sectores,Pago_atiempo
9,3524314.8,9,55.0,Independiente,5000000,3000000,330402,808.0,2,2,0.0,1787.0,1787.0,0.0,1,0,0,1800000.0,Creciente,0.0660804,0.0,1,1
4,3504000.0,8,34.0,Independiente,5000000,1500000,396550,755.0,4,3,0.0,13523.0,13523.0,0.0,1,0,2,,,0.07931,0.0,3,1
9,2030037.5999999999,10,68.0,Empleado,0,0,172359,788.0,2,1,0.0,7408.0,7408.0,0.0,0,1,1,923771.0,Creciente,,0.0,2,1
4,2760000.0,18,35.0,Empleado,2000000,500000,152472,724.0,3,5,0.0,19539.0,19539.0,0.0,1,0,1,1449875.0,Creciente,0.076236,0.0,2,1
4,1950000.0,12,41.0,Independiente,1840000,0,155528,852.0,1,4,0.0,0.0,0.0,0.0,1,0,0,1015000.0,Estable,0.08452608695652174,,1,1
4,638400.0,12,45.0,Independiente,1200000,100000,50121,777.0,4,1,0.0,16973.0,16973.0,0.0,0,1,3,,,0.0417675,0.0,4,1
4,1696800.0,24,56.0,Independiente,1920000,78000,83493,770.0,2,3,0.0,3252.0,0.0,0.0,0,0,1,,,0.0434859375,0.0,1,0
4,3296280.0,18,45.0,Empleado,1500000,400000,184839,762.0,7,4,0.0,5812.0,5812.0,0.0,4,0,0,954263.0,Creciente,0.123226,0.0,4,1
4,1080000.0,6,33.0,Independiente,2030000,615000,162911,782.0,1,3,0.0,1741.0,1741.0,0.0,0,0,1,,,0.08025172413793104,0.0,1,1
4,5973254.399999999,24,29.0,Empleado,1900000,300000,264725,786.0,4,3,0.0,4344.0,4344.0,0.0,2,0,1,1065938.0,Creciente,0.13932894736842105,0.0,3,1
4,3307068.0,6,53.0,Empleado,12000000,8000000,490338,769.0,14,9,0.0,55631.0,55631.0,0.0,10,0,0,966736.0,Creciente,0.0408615,0.0,10,1
4,948000.0,6,30.0,Empleado,2800000,1200000,140465,810.0,2,7,0.0,9040.0,9040.0,0.0,2,0,0,1746375.0,Decreciente,0.05016607142857143,0.0,2,1
4,1660440.0,24,38.0,Empleado,1700000,400000,72579,820.0,9,0,0.0,18804.0,18804.0,0.0,1,0,6,,,0.04269352941176471,0.0,7,1
4,1823400.0,12,46.0,Empleado,3200000,600000,126625,739.0,10,14,0.0,10611.0,10611.0,0.0,5,0,3,828685.0,Creciente,0.0395703125,0.0,8,1
4,2893800.0,6,43.0,Empleado,2450000,700000,428628,790.0,4,2,0.0,16659.0,16659.0,0.0,2,0,0,2340387.0,Creciente,0.17495020408163264,0.0,2,1
9,1674188.4,9,53.0,Empleado,3500000,2000000,156355,825.0,5,4,0.0,16572.0,16572.0,0.0,3,0,0,2073320.0,Creciente,0.044672857142857146,0.0,3,1
4,707520.0,6,66.0,Empleado,2500000,500000,105014,886.0,2,0,0.0,0.0,0.0,0.0,1,0,0,2552404.0,Creciente,0.0420056,,1,1
4,2757240.0,6,41.0,Empleado,1000000,420000,409246,847.0,4,3,0.0,15306.0,7639.0,0.0,0,3,0,1157448.0,Creciente,0.409246,0.0,3,1
4,3300000.0,24,67.0,Independiente,1635000,546000,165550,799.0,2,4,0.0,22304.0,22304.0,0.0,0,2,0,,,0.10125382262996942,0.0,2,1
9,1506751.2,10,58.0,Independiente,1200000,400000,128266,818.0,4,0,0.0,7673.0,7673.0,0.0,3,0,1,939017.0,Creciente,0.10688833333333334,0.0,4,1
4,1419600.0,12,51.0,Independiente,5170000,104000,116728,764.0,4,2,0.0,33734.0,33734.0,0.0,3,0,0,2801109.0,Creciente,0.022577949709864605,0.0,3,1
4,776640.0,6,33.0,Empleado,2000000,500000,115152,793.0,2,1,0.0,943.0,943.0,0.0,0,0,1,1960121.0,Decreciente,0.057576,0.0,1,1
4,1899361.2,6,35.0,Empleado,3000000,500000,263800,794.0,1,6,0.0,23.0,23.0,0.0,0,0,0,908526.0,Creciente,0.08793333333333334,0.0,0,1
4,3355632.0,36,41.0,Empleado,1500000,700000,107955,754.0,8,3,0.0,11127.0,11127.0,0.0,1,0,7,1576294.0,Decreciente,0.07197,0.0,8,1
4,4800000.0,36,28.0,Independiente,2500000,200000,161948,735.0,8,6,0.0,12680.0,12680.0,0.0,6,0,0,1000000.0,Creciente,0.0647792,0.0,6,0
9,957621.6,9,33.0,Empleado,3000000,1000000,89434,797.0,9,2,0.0,56590.0,56590.0,0.0,6,0,1,905965.0,Creciente,0.029811333333333332,0.0,7,1
4,1082040.0,8,57.0,Empleado,1000000,500000,123366,828.0,11,1,0.0,56145.0,56145.0,0.0,7,1,2,877341.0,Decreciente,0.123366,0.0,10,1
4,900000.0,6,53.0,Empleado,2180000,477000,139275,798.0,7,2,0.0,7119.0,3421.0,0.0,1,2,4,1518719.0,Decreciente,0.06388761467889909,0.0,7,1
4,1961391.5999999999,6,50.0,Independiente,15000000,7500000,291504,876.0,9,8,0.0,147715.0,122715.0,0.0,5,0,3,917673.0,Creciente,0.0194336,0.0,8,0
4,2454360.0,36,27.0,Empleado,1500000,800000,79088,753.0,1,3,0.0,194.0,194.0,0.0,0,0,1,1223341.0,Creciente,0.05272533333333333,0.0,1,1
4,3499999.1999999997,12,56.0,Empleado,5000000,4000000,273718,824.0,4,4,0.0,19878.0,19878.0,0.0,2,0,0,,,0.0547436,0.0,2,1
4,634800.0,6,35.0,Empleado,2500000,350000,94600,763.0,4,10,0.0,3244.0,3244.0,0.0,0,0,3,1135333.0,Creciente,0.03784,0.0,3,1
9,808964.4,5,59.0,Independiente,4000000,2000000,131010,760.0,9,3,2119.0,59561.0,59561.0,0.0,4,0,1,,,0.0327525,0.035576971508201674,5,1
4,2160000.0,12,65.0,Empleado,1500000,500000,170207,763.0,15,8,0.0,61490.0,61490.0,0.0,5,1,6,923771.0,Creciente,0.11347133333333333,0.0,12,1
9,3363643.1999999997,10,33.0,Independiente,5000000,1150000,285289,723.0,4,1,0.0,66591.0,66591.0,0.0,1,0,3,,,0.0570578,0.0,4,1
4,496080.0,6,31.0,Empleado,2000000,300000,73681,786.0,3,5,0.0,20341.0,20341.0,0.0,1,1,1,2038303.0,Creciente,0.0368405,0.0,3,1
4,1784280.0,12,24.0,Empleado,1100000,500000,123908,797.0,5,2,0.0,1090.0,1090.0,0.0,1,0,1,916148.0,Creciente,0.11264363636363636,0.0,2,1
9,4284000.0,5,,Empleado,451263842,151735135,694792,,0,0,,,,0.0,0,0,0,,,0.001539658034467561,,0,1
4,912000.0,6,52.0,Independiente,1000000,1685000,137273,773.0,9,5,0.0,44117.0,44117.0,0.0,7,0,0,969508.0,Creciente,0.137273,0.0,7,1
4,2159880.0,24,29.0,Empleado,2000000,500000,96227,756.0,2,2,0.0,2708.0,2708.0,0.0,0,0,1,950105.0,Creciente,0.0481135,0.0,1,1
4,974280.0,8,47.0,Empleado,1800000,450000,110503,826.0,4,6,0.0,6871.0,6871.0,0.0,2,0,1,908526.0,Estable,0.06139055555555555,0.0,3,1
4,3048000.0,12,31.0,Independiente,2876000,6205000,257923,796.0,5,0,0.0,29082.0,15703.0,0.0,2,2,0,,,0.08968115438108484,0.0,4,1
4,1665241.2,6,34.0,Empleado,1620000,0,251514,860.0,1,3,0.0,0.0,0.0,0.0,1,0,0,1457363.0,Decreciente,0.15525555555555556,,1,1
4,1673280.0,6,30.0,Empleado,2500000,1000000,248768,765.0,5,3,0.0,6170.0,6170.0,0.0,0,0,4,,,0.0995072,0.0,4,1
9,4949838.0,11,45.0,Independiente,4000000,2000000,389741,868.0,7,2,0.0,65631.0,65631.0,0.0,3,2,0,923771.0,Creciente,0.09743525,0.0,5,1
4,2133360.0,6,26.0,Empleado,1700000,450000,317078,776.0,1,2,0.0,0.0,0.0,0.0,1,0,0,1058311.0,Creciente,0.18651647058823528,,1,1
4,1866638.4,24,24.0,Empleado,3320000,658000,87938,722.0,8,11,0.0,18915.0,18915.0,0.0,4,1,0,1582836.0,Creciente,0.02648734939759036,0.0,5,1
4,3935760.0,12,60.0,Independiente,5500000,2000000,273317,922.0,4,0,0.0,118416.0,118416.0,0.0,2,1,0,,,0.049694,0.0,3,0
9,2414400.0,10,,Empleado,271145000,19632000,204456,774.0,5,0,10327.0,10327.0,10327.0,0.0,3,0,0,,,0.0007540467277655867,1.0,3,1
9,6787484.399999999,9,45.0,Empleado,2500000,1200000,636018,785.0,1,3,0.0,238.0,238.0,0.0,0,0,1,946640.0,Creciente,0.2544072,0.0,1,1
4,5047422.0,6,32.0,Independiente,20000000,8000000,755989,686.0,5,5,0.0,50027.0,50027.0,0.0,2,0,1,1000000.0,Estable,0.03779945,0.0,3,1
4,8152560.0,24,42.0,Independiente,3640000,1923000,371590,802.0,8,2,0.0,55170.0,55170.0,0.0,5,0,1,,,0.10208516483516483,0.0,6,1
4,7308696.0,36,25.0,Empleado,3130000,611000,264672,780.0,4,4,0.0,16640.0,16640.0,0.0,3,0,0,1310852.0,Creciente,0.08455974440894569,0.0,3,1
9,2670734.4,11,43.0,Empleado,4000000,2000000,207790,810.0,13,1,0.0,187996.0,80296.0,0.0,6,0,1,,,0.0519475,0.0,7,1
4,1800000.0,6,60.0,Empleado,4800000,1200000,266861,758.0,16,9,0.0,189239.0,130241.0,0.0,7,1,4,30285.0,Estable,0.055596041666666665,0.0,12,1
4,2090760.0,6,44.0,Empleado,3300000,1000000,309968,834.0,6,4,0.0,73647.0,17924.0,0.0,5,0,1,3817076.0,Creciente,0.09392969696969697,0.0,6,1
4,600000.0,6,27.0,Empleado,3000000,800000,89116,765.0,3,3,0.0,30068.0,30068.0,0.0,2,0,0,2093080.0,Creciente,0.029705333333333334,0.0,2,1
9,1109160.0,2,57.0,Empleado,5000000,2000000,437526,907.0,7,2,0.0,85254.0,85254.0,0.0,5,0,1,939017.0,Creciente,0.0875052,0.0,6,1
4,1524421.2,8,44.0,Independiente,1500000,500000,173403,724.0,7,2,0.0,5887.0,4884.0,0.0,1,2,3,,,0.115602,0.0,6,1
9,964018.7999999999,4,33.0,Independiente,2000000,700000,193865,765.0,3,2,0.0,16718.0,16718.0,0.0,2,0,1,,,0.0969325,0.0,3,1
4,723241.2,10,39.0,Empleado,5264067,1720000,67791,774.0,16,10,0.0,215906.0,189519.0,0.0,8,0,5,5874130.0,Creciente,0.012878065571733795,0.0,13,1
4,910080.0,12,61.0,Independiente,1300000,200000,71322,755.0,5,0,0.0,32988.0,30000.0,0.0,2,1,1,,,0.054863076923076924,0.0,4,1
9,2446677.6,10,30.0,Empleado,4200000,2000000,208388,810.0,5,6,0.0,3624.0,3624.0,0.0,4,0,0,2508333.0,Creciente,0.04961619047619047,0.0,4,1
4,994372.7999999999,8,69.0,Independiente,1000000,0,113606,847.0,4,1,0.0,725.0,725.0,0.0,2,0,2,,,0.113606,0.0,4,1
4,2200800.0,6,49.0,Independiente,877803,1411000,331261,874.0,5,3,0.0,25997.0,25997.0,0.0,4,0,0,331671.0,Creciente,0.37737510580392186,0.0,4,1
4,2738280.0,6,47.0,Empleado,20000000,7000000,406153,771.0,26,10,0.0,394780.0,346657.0,0.0,23,0,1,3090909.0,Estable,0.02030765,0.0,24,1
4,2412000.0,8,40.0,Empleado,1200000,400000,273810,778.0,7,2,0.0,6667.0,6667.0,0.0,3,0,1,916841.0,Creciente,0.228175,0.0,4,1
9,1185660.0,2,49.0,Independiente,5000000,2000000,467840,769.0,8,10,0.0,85751.0,85751.0,0.0,1,0,2,941789.0,Creciente,0.093568,0.0,3,1
4,450360.0,6,57.0,Independiente,1500000,100000,67001,760.0,2,4,0.0,310.0,310.0,0.0,0,0,0,,,0.04466733333333334,0.0,0,1
4,1200000.0,6,69.0,Empleado,4000000,2000000,178233,872.0,2,1,0.0,0.0,0.0,0.0,1,0,0,,,0.04455825,,1,1
4,994044.0,6,49.0,Empleado,1200000,100000,148144,784.0,3,3,0.0,238.0,238.0,0.0,0,0,3,,,0.12345333333333333,0.0,3,1
4,1415880.0,6,49.0,Empleado,5390000,2638000,213851,763.0,5,1,0.0,34102.0,34102.0,0.0,0,2,3,5861427.0,Creciente,0.03967551020408163,0.0,5,1
4,1848000.0,6,53.0,Independiente,2800000,900000,275394,855.0,6,3,0.0,19866.0,19866.0,0.0,5,0,1,1000000.0,Estable,0.098355,0.0,6,1
4,1582800.0,6,63.0,Independiente,1750000,342000,243484,792.0,2,6,0.0,812.0,812.0,0.0,1,0,1,1013333.0,Creciente,0.13913371428571428,0.0,2,1
4,1759669.2,12,43.0,Empleado,3500000,500000,138476,805.0,4,4,0.0,7998.0,7998.0,0.0,2,0,0,1200000.0,Creciente,0.03956457142857143,0.0,2,1
4,2672028.0,12,49.0,Independiente,5000000,1500000,185558,791.0,1,5,0.0,0.0,0.0,0.0,0,0,0,3100209.0,Creciente,0.0371116,,0,1
9,1067688.0,10,48.0,Empleado,2000000,1000000,90794,759.0,1,2,0.0,370.0,370.0,0.0,0,0,1,,,0.045397,0.0,1,1
9,586680.0,4,43.0,Independiente,3500000,1000000,118010,742.0,16,7,0.0,317590.0,317590.0,0.0,10,0,2,1746821.0,Estable,0.033717142857142855,0.0,12,1
9,4624957.2,9,,Empleado,86471542,14443544,432345,,0,0,,,,0.0,0,0,0,,,0.004999853015226674,,0,1
4,1510800.0,6,66.0,Empleado,1400000,600000,224082,815.0,10,7,0.0,61160.0,61160.0,0.0,7,1,2,1293436.0,Creciente,0.16005857142857144,0.0,10,1
4,3528000.0,12,60.0,Independiente,9000000,6000000,275908,890.0,6,3,0.0,79231.0,79231.0,0.0,5,0,0,908526.0,Estable,0.030656444444444444,0.0,5,1
4,924000.0,18,44.0,Empleado,2235000,800000,51806,829.0,6,0,0.0,78719.0,4013.0,0.0,4,0,1,,,0.023179418344519014,0.0,5,1
4,3196611.6,12,48.0,Independiente,4500000,1000000,251867,763.0,6,5,0.0,3582.0,3582.0,0.0,2,0,2,,,0.05597044444444445,0.0,4,1
4,5412000.0,6,52.0,Independiente,3470000,212000,802363,824.0,4,3,0.0,2087.0,2087.0,0.0,0,0,2,,,0.231228530259366,0.0,2,1
4,1200000.0,6,63.0,Empleado,1500000,600000,178104,842.0,2,0,0.0,73.0,73.0,0.0,1,0,0,,,0.118736,0.0,1,1
4,2893800.0,10,29.0,Empleado,2000000,300000,267213,707.0,10,4,0.0,1864.0,1864.0,0.0,0,1,7,650891.0,Creciente,0.1336065,0.0,8,0
9,2573184.0,9,47.0,Independiente,3000000,1500000,241119,786.0,15,15,0.0,264526.0,264526.0,0.0,7,2,3,1352876.0,Creciente,0.080373,0.0,12,1
4,1135680.0,18,47.0,Independiente,946400,300000,62408,737.0,1,4,0.0,0.0,0.0,0.0,0,0,0,,,0.06594251901944209,,0,1
4,3866460.0,36,66.0,Empleado,1500000,500000,125969,799.0,4,3,0.0,4931.0,4931.0,0.0,2,0,2,1168723.0,Creciente,0.08397933333333334,0.0,4,1
4,3360000.0,6,50.0,Independiente,3580000,1155000,505742,922.0,5,4,0.0,41186.0,41186.0,0.0,4,1,0,969508.0,Creciente,0.14126871508379887,0.0,5,1
9,1845787.2,10,45.0,Empleado,3000000,1400000,157209,833.0,6,2,0.0,69092.0,69092.0,0.0,3,0,3,6473478.0,Creciente,0.052403,0.0,6,1
4,1449600.0,10,36.0,Empleado,1800000,500000,133990,769.0,5,0,0.0,26046.0,26046.0,0.0,4,0,0,497715.0,Creciente,0.07443888888888889,0.0,4,1
9,878880.0,5,43.0,Independiente,5000000,2000000,142539,734.0,5,5,0.0,48971.0,48971.0,0.0,2,0,3,925157.0,Creciente,0.0285078,0.0,5,1
9,3739116.0,10,,Empleado,6157908,3970682,317634,,0,0,,,,0.0,0,0,0,,,0.05158147864502036,,0,1
9,3827133.5999999996,9,51.0,Independiente,4600000,2500000,358277,899.0,10,6,0.0,166673.0,166673.0,0.0,5,0,3,979043.0,Creciente,0.07788630434782609,0.0,8,1
4,875455.2,12,23.0,Empleado,3000000,400000,68979,755.0,4,6,0.0,6931.0,5806.0,0.0,1,0,3,2166666.0,Creciente,0.022993,0.0,4,1
4,4473000.0,12,42.0,Empleado,1900000,600000,350310,731.0,11,4,0.0,22128.0,22128.0,0.0,5,0,4,1272497.0,Decreciente,0.18437368421052633,0.0,9,1
9,935690.4,10,45.0,Empleado,2000000,800000,79569,717.0,7,9,0.0,67802.0,67802.0,0.0,6,0,0,3780000.0,Creciente,0.0397845,0.0,6,1
4,3288721.1999999997,12,30.0,Empleado,7500000,5000000,258055,787.0,4,6,0.0,2401.0,45.0,0.0,0,0,2,2370000.0,Creciente,0.03440733333333333,0.0,2,1
4,2284882.8,10,39.0,Empleado,1100000,300000,212549,803.0,0,0,0.0,0.0,,0.0,0,0,0,888239.0,Creciente,0.19322636363636364,,0,1
4,1928860.7999999998,12,22.0,Empleado,1500000,700000,152929,760.0,6,11,0.0,6091.0,6091.0,0.0,4,1,0,1040909.0,Creciente,0.10195266666666666,0.0,5,1
4,981771.6,6,50.0,Empleado,1880000,599000,149031,708.0,9,2,0.0,4002.0,4002.0,0.0,1,0,8,,,0.0792718085106383,0.0,9,1
4,503359.19999999995,6,64.0,Independiente,1530000,788000,74886,729.0,8,0,0.0,7494.0,5066.0,0.0,3,0,5,,,0.048945098039215686,0.0,8,1
4,1644000.0,8,24.0,Empleado,2000000,650000,186455,737.0,1,2,0.0,2722.0,0.0,0.0,0,0,1,117041.0,Estable,0.0932275,0.0,1,1
4,3209401.1999999997,6,33.0,Empleado,15000000,3800000,476358,717.0,11,5,0.0,38075.0,38075.0,0.0,5,0,1,3357615.0,Creciente,0.0317572,0.0,6,1
4,2224999.1999999997,6,53.0,Independiente,2500000,0,333224,782.0,8,7,0.0,112847.0,83349.0,0.0,6,0,1,,,0.1332896,0.0,7,1
4,1741080.0,12,48.0,Independiente,4000000,1450000,136607,886.0,7,0,0.0,94815.0,94815.0,0.0,6,0,0,908526.0,Estable,0.03415175,0.0,6,1
4,1953600.0,12,45.0,Independiente,1700000,600000,153471,789.0,3,3,0.0,1689.0,1689.0,0.0,1,0,1,,,0.09027705882352942,0.0,2,1
4,3272640.0,6,34.0,Empleado,6000000,2000000,486076,699.0,5,11,0.0,32650.0,31027.0,0.0,3,1,0,469405.0,Creciente,0.08101266666666666,0.0,4,1
4,1404000.0,6,30.0,Empleado,6000000,1500000,208722,700.0,12,9,0.0,132906.0,117889.0,0.0,4,2,3,10203931.0,Estable,0.034787,0.0,9,0
4,2869632.0,6,51.0,Empleado,3900000,1000000,425480,838.0,10,3,0.0,14500.0,14500.0,0.0,6,1,0,1398563.0,Creciente,0.1090974358974359,0.0,7,1
4,2324523.6,18,63.0,Independiente,2000000,600000,128962,802.0,2,2,0.0,27730.0,23.0,0.0,1,0,0,1000000.0,Decreciente,0.064481,0.0,1,1
4,2069232.0,24,29.0,Empleado,1800000,300000,90528,753.0,1,4,0.0,2815.0,2815.0,0.0,1,0,0,1032954.0,Creciente,0.050293333333333336,0.0,1,0
9,2827244.4,9,45.0,Empleado,6000000,4500000,263788,863.0,6,4,0.0,258186.0,248589.0,0.0,4,0,1,1500000.0,Decreciente,0.043964666666666666,0.0,5,1
4,1201920.0,6,40.0,Empleado,2000000,900000,178208,800.0,3,4,0.0,651.0,651.0,0.0,1,0,0,1810913.0,Creciente,0.089104,0.0,1,1
4,2713080.0,12,59.0,Empleado,3500000,250000,212886,867.0,10,1,0.0,8603.0,8603.0,0.0,7,0,1,3849582.0,Creciente,0.06082457142857143,0.0,8,1
4,1728000.0,6,25.0,Empleado,2800000,1,260377,713.0,6,4,0.0,12737.0,12737.0,0.0,2,1,2,808122.0,Creciente,0.09299178571428571,0.0,5,0
4,3032280.0,12,30.0,Empleado,2000000,800000,210575,720.0,6,4,0.0,31674.0,29618.0,0.0,2,0,1,954004.0,Decreciente,0.1052875,0.0,3,1
9,1449435.5999999999,10,53.0,Independiente,3100000,1580000,122934,987.0,6,0,0.0,3674.0,3674.0,0.0,1,0,3,,,0.03965612903225806,0.0,4,1
4,576000.0,6,25.0,Empleado,1900000,274000,87587,795.0,4,5,0.0,9434.0,9434.0,0.0,1,0,1,1641600.0,Creciente,0.04609842105263158,0.0,2,1
4,1634040.0,24,27.0,Empleado,4500000,2500000,73614,733.0,9,12,0.0,22845.0,22845.0,0.0,5,1,1,961885.0,Creciente,0.016358666666666667,0.0,7,1
4,1287982.8,12,48.0,Independiente,1600000,300000,103423,709.0,4,12,0.0,1322.0,1322.0,0.0,1,0,3,,,0.064639375,0.0,4,0
4,1420716.0,12,41.0,Empleado,3000000,900000,112309,803.0,3,3,0.0,7463.0,7463.0,0.0,2,0,1,1069159.0,Creciente,0.037436333333333335,0.0,3,1
4,945000.0,10,25.0,Empleado,1000000,500000,87578,726.0,5,3,0.0,275.0,275.0,0.0,1,0,2,1147105.0,Creciente,0.087578,0.0,3,1
4,1098840.0,12,44.0,Empleado,3000000,1200000,86473,811.0,3,12,0.0,5823.0,5823.0,0.0,2,0,1,,,0.028824333333333334,0.0,3,1
4,2054037.5999999999,12,31.0,Empleado,1700000,700000,161374,786.0,3,5,0.0,0.0,0.0,0.0,1,0,0,445252.0,Decreciente,0.09492588235294118,,1,1
4,3571200.0,12,49.0,Independiente,3000000,350000,280220,841.0,6,1,0.0,6632.0,6632.0,0.0,4,0,1,,,0.09340666666666667,0.0,5,1
4,740456.4,12,39.0,Independiente,3400000,1000000,58701,827.0,8,7,0.0,86515.0,63977.0,0.0,4,2,1,939017.0,Creciente,0.017265,0.0,7,1
4,720000.0,12,55.0,Empleado,1800000,400000,50000,858.0,6,6,0.0,24652.0,18207.0,0.0,4,0,2,2101491.0,Creciente,0.027777777777777776,0.0,6,1
4,3447360.0,6,32.0,Independiente,6000000,2000000,512027,730.0,6,6,0.0,7258.0,7258.0,0.0,3,0,3,1300000.0,Estable,0.08533783333333333,0.0,6,1
4,2102280.0,24,50.0,Empleado,1800000,600000,93170,716.0,5,13,0.0,5667.0,5667.0,0.0,3,0,0,1618851.0,Creciente,0.05176111111111111,0.0,3,1
4,2413560.0,6,48.0,Empleado,3100000,500000,358316,834.0,2,4,0.0,1202.0,1202.0,0.0,1,1,0,2835946.0,,0.1155858064516129,0.0,2,1
4,2598240.0,24,51.0,Independiente,4790000,696000,105633,880.0,4,3,0.0,40587.0,40587.0,0.0,1,1,0,,,0.022052818371607514,0.0,2,1
4,1423622.4,6,31.0,Empleado,2600000,120000,213226,763.0,2,3,0.0,12113.0,12113.0,0.0,1,0,1,,,0.08201,0.0,2,1
9,878880.0,2,44.0,Independiente,5000000,2000000,346790,789.0,9,5,0.0,51801.0,51801.0,0.0,2,0,4,1000000.0,Estable,0.069358,0.0,6,1
9,1283307.5999999999,10,26.0,Empleado,1500000,600000,108958,755.0,5,3,0.0,8488.0,8488.0,0.0,2,0,3,,,0.07263866666666667,0.0,5,0
9,10414214.4,10,43.0,Independiente,10000000,4000000,885604,816.0,1,8,0.0,70.0,70.0,0.0,0,0,0,,,0.0885604,0.0,0,1
4,420000.0,6,49.0,Independiente,2000000,300000,63136,809.0,5,4,0.0,5184.0,5184.0,0.0,2,0,2,,,0.031568,0.0,4,1
9,1522728.0,10,59.0,Empleado,2000000,1500000,129626,871.0,2,1,0.0,22636.0,22636.0,0.0,1,0,0,3887500.0,Decreciente,0.064813,0.0,1,1
9,1268400.0,5,40.0,Independiente,5000000,2000000,205892,774.0,23,13,0.0,419715.0,303745.0,0.0,16,0,4,852639.0,Creciente,0.0411784,0.0,20,1
4,1753200.0,24,44.0,Empleado,1600000,0,77157,766.0,4,6,0.0,14711.0,14711.0,0.0,3,1,0,1835893.0,Decreciente,0.048223125,0.0,4,1
4,756000.0,6,34.0,Independiente,1600000,200000,113644,737.0,8,4,0.0,24774.0,24774.0,0.0,4,1,2,1270632.0,Decreciente,0.0710275,0.0,7,1
4,1631880.0,6,39.0,Empleado,4600000,1200000,242544,798.0,8,3,0.0,47707.0,21160.0,0.0,5,1,0,4579886.0,Estable,0.05272695652173913,0.0,6,1
9,3497023.1999999997,11,66.0,Empleado,1680000,627000,282269,782.0,5,4,0.0,2578.0,2578.0,0.0,2,0,2,991320.0,Creciente,0.1680172619047619,0.0,4,1
4,3135600.0,6,36.0,Empleado,3640000,67000,469599,826.0,2,3,0.0,0.0,0.0,0.0,1,0,0,3994512.0,Creciente,0.12901071428571428,,1,1
4,2303880.0,12,46.0,Independiente,3000000,1800000,159992,847.0,6,2,0.0,57270.0,10770.0,0.0,2,3,0,1832297.0,Creciente,0.053330666666666665,0.0,5,1
4,784264.7999999999,6,31.0,Empleado,1300000,350000,116405,777.0,0,6,0.0,0.0,,0.0,0,0,0,,,0.0895423076923077,,0,1
4,1311600.0,6,42.0,Independiente,3800000,1800000,196448,818.0,7,2,0.0,71745.0,71745.0,0.0,4,1,1,1328029.0,Decreciente,0.05169684210526316,0.0,6,1
9,1260217.2,10,36.0,Empleado,4000000,1500000,106718,686.0,8,1,45.0,11989.0,11989.0,0.0,3,0,5,,,0.0266795,0.003753440653932772,8,0
9,1291987.2,8,39.0,Empleado,10000000,4000000,135216,773.0,10,9,0.0,188185.0,188185.0,0.0,8,0,0,,,0.0135216,0.0,8,1
4,579600.0,6,66.0,Empleado,8000000,2500000,86811,812.0,8,0,0.0,24239.0,24239.0,0.0,6,0,1,946640.0,Creciente,0.010851375,0.0,7,1
4,3516000.0,18,38.0,Empleado,2100000,550000,194255,838.0,3,5,0.0,3478.0,3478.0,0.0,2,0,1,2048000.0,Estable,0.09250238095238095,0.0,3,1
4,3889200.0,6,48.0,Independiente,3800000,900000,576651,802.0,8,8,0.0,19650.0,12150.0,0.0,4,0,1,1000000.0,Estable,0.15175026315789475,0.0,5,1
4,779880.0,6,46.0,Empleado,1500000,300000,116227,827.0,2,5,0.0,4859.0,4859.0,0.0,2,0,0,1013335.0,Creciente,0.07748466666666666,0.0,2,1
9,1020744.0,9,30.0,Empleado,1500000,500000,95329,783.0,6,11,0.0,9.0,9.0,0.0,2,0,0,1577537.0,Creciente,0.06355266666666666,0.0,2,0
4,830400.0,10,57.0,Empleado,1200000,500000,76796,736.0,5,5,0.0,2354.0,2354.0,0.0,3,0,1,964310.0,Creciente,0.06399666666666666,0.0,4,1
9,1604400.0,2,48.0,Independiente,5000000,2000000,632603,723.0,12,11,0.0,445295.0,445295.0,0.0,8,1,3,4584323.0,Decreciente,0.1265206,0.0,12,0
4,2038140.0,12,31.0,Empleado,2804000,390000,160390,766.0,5,3,0.0,17003.0,17003.0,0.0,3,0,2,3327618.0,Creciente,0.05720042796005706,0.0,5,1
4,1380000.0,6,55.0,Empleado,7000000,0,204682,786.0,5,16,0.0,99410.0,99410.0,0.0,2,0,2,,,0.029240285714285715,0.0,4,1
9,4194165.5999999996,10,40.0,Empleado,6113000,712000,376573,841.0,4,1,0.0,4999.0,4999.0,0.0,3,0,0,,,0.06160199574676918,0.0,3,1
4,1398000.0,6,49.0,Empleado,1600000,500000,207120,820.0,3,3,0.0,0.0,0.0,0.0,0,0,0,908526.0,Estable,0.12945,,0,1
4,1440000.0,6,49.0,Independiente,8000000,3000000,214074,826.0,4,4,0.0,42765.0,42765.0,0.0,2,0,1,1427272.0,Estable,0.02675925,0.0,3,1
4,2480940.0,8,27.0,Independiente,10000000,4000000,281636,707.0,9,9,0.0,110253.0,110253.0,0.0,4,2,0,3187777.0,Decreciente,0.0281636,0.0,6,1
4,1307520.0,12,25.0,Independiente,6000000,2400000,102400,711.0,9,4,0.0,17629.0,17629.0,0.0,6,0,0,908526.0,Estable,0.017066666666666667,0.0,6,1
